Track,Time,Name,Channel,Note,Velocity
2506,1,48721,Control_c,0,67.0,84.0
2508,1,48767,Control_c,0,67.0,84.0
2510,1,48843,Note_on_c,0,69.0,76.0
2511,1,48844,Note_on_c,0,52.0,77.0
2513,1,48933,Control_c,0,67.0,83.0
2514,1,48956,Note_on_c,0,71.0,73.0
2516,1,49077,Note_on_c,0,68.0,75.0
2518,1,49087,Control_c,0,67.0,84.0
2519,1,49201,Note_on_c,0,69.0,70.0
2520,1,49205,Note_on_c,0,57.0,68.0
2523,1,49314,Control_c,0,67.0,84.0
2524,1,49339,Note_on_c,0,68.0,70.0
2526,1,49367,Control_c,0,67.0,85.0
2527,1,49452,Note_on_c,0,66.0,75.0
2530,1,49574,Note_on_c,0,64.0,69.0
2531,1,49581,Note_on_c,0,50.0,61.0
2533,1,49694,Note_on_c,0,66.0,68.0
2535,1,49732,Control_c,0,67.0,85.0
2537,1,49809,Note_on_c,0,62.0,67.0
2538,1,49942,Note_on_c,0,61.0,64.0
2539,1,49946,Note_on_c,0,52.0,62.0
2541,1,49990,Control_c,0,67.0,85.0
2544,1,50059,Note_on_c,0,62.0,68.0
2545,1,50136,Control_c,0,67.0,84.0
2547,1,50188,Note_on_c,0,59.0,63.0
2548,1,50196,Control_c,0,67.0,84.0
2550,1,50317,Note_on_c,0,57.0,62.0
2551,1,50320,Note_on_c,0,40.0,51.0
2552,1,50348,Control_c,0,67.0,83.0
2554,1,50409,Control_c,0,67.0,83.0
2556,1,50438,Note_on_c,0,59.0,63.0
2557,1,50455,Control_c,0,67.0,82.0
2558,1,50515,Control_c,0,67.0,82.0
2559,1,50546,Control_c,0,67.0,81.0
2560,1,50552,Note_on_c,0,56.0,63.0
2561,1,50560,Control_c,0,67.0,81.0
2563,1,50591,Control_c,0,67.0,80.0
2565,1,50636,Control_c,0,67.0,79.0
2566,1,50652,Control_c,0,67.0,78.0
2567,1,50668,Control_c,0,67.0,76.0
2568,1,50683,Control_c,0,67.0,74.0
2569,1,50699,Control_c,0,67.0,72.0
2570,1,50713,Control_c,0,67.0,71.0
2571,1,50729,Control_c,0,67.0,69.0
2572,1,50744,Control_c,0,67.0,67.0
2573,1,50755,Note_on_c,0,57.0,60.0
2574,1,50759,Control_c,0,67.0,65.0
2575,1,50770,Note_on_c,0,33.0,41.0
2576,1,50775,Control_c,0,67.0,64.0
2577,1,50789,Control_c,0,64.0,51.0
2578,1,50789,Control_c,0,67.0,62.0
2579,1,50804,Control_c,0,64.0,63.0
2580,1,50804,Control_c,0,67.0,59.0
2581,1,50820,Control_c,0,64.0,68.0
2582,1,50820,Control_c,0,67.0,53.0
2583,1,50834,Control_c,0,64.0,85.0
2584,1,50834,Control_c,0,67.0,46.0
2585,1,50850,Control_c,0,64.0,127.0
2586,1,50850,Control_c,0,67.0,39.0
2589,1,50865,Control_c,0,67.0,32.0
2590,1,50889,Control_c,0,67.0,24.0
2591,1,50904,Control_c,0,67.0,14.0
2593,1,51257,Note_on_c,0,77.0,70.0
2594,1,51304,Note_on_c,0,79.0,81.0
2596,1,51350,Note_on_c,0,81.0,91.0
2597,1,51359,Control_c,0,64.0,74.0
2600,1,51829,Note_on_c,0,79.0,78.0
2602,1,51977,Note_on_c,0,77.0,81.0
2604,1,52099,Note_on_c,0,76.0,83.0
2606,1,52211,Note_on_c,0,74.0,86.0
2608,1,52320,Note_on_c,0,73.0,83.0
2610,1,52341,Control_c,0,64.0,47.0
2611,1,52356,Control_c,0,64.0,63.0
2612,1,52372,Control_c,0,64.0,70.0
2613,1,52387,Control_c,0,64.0,89.0
2614,1,52410,Control_c,0,64.0,127.0
2615,1,52421,Note_on_c,0,74.0,81.0
2618,1,52561,Note_on_c,0,74.0,83.0
2620,1,52610,Note_on_c,0,73.0,70.0
2621,1,52622,Control_c,0,64.0,109.0
2622,1,52637,Control_c,0,64.0,78.0
2623,1,52648,Note_on_c,0,74.0,67.0
2624,1,52653,Control_c,0,64.0,66.0
2626,1,52668,Control_c,0,64.0,51.0
2628,1,52697,Note_on_c,0,73.0,80.0
2630,1,52972,Note_on_c,0,70.0,65.0
2631,1,53139,Control_c,0,64.0,52.0
2632,1,53154,Control_c,0,64.0,62.0
2633,1,53177,Control_c,0,64.0,65.0
2634,1,53192,Control_c,0,64.0,69.0
2635,1,53208,Control_c,0,64.0,78.0
2636,1,53223,Control_c,0,64.0,101.0
2637,1,53238,Control_c,0,64.0,127.0
2639,1,53310,Note_on_c,0,69.0,61.0
2641,1,53454,Note_on_c,0,67.0,68.0
2643,1,53555,Note_on_c,0,65.0,68.0
2646,1,53669,Note_on_c,0,73.0,85.0
2647,1,53696,Note_on_c,0,67.0,70.0
2648,1,53708,Control_c,0,64.0,106.0
2649,1,53722,Control_c,0,64.0,66.0
2651,1,53784,Control_c,0,64.0,39.0
2652,1,53799,Control_c,0,64.0,63.0
2653,1,53815,Control_c,0,64.0,67.0
2654,1,53815,Note_on_c,0,65.0,65.0
2657,1,53829,Control_c,0,64.0,76.0
2658,1,53844,Control_c,0,64.0,112.0
2659,1,53860,Control_c,0,64.0,127.0
2660,1,53909,Note_on_c,0,64.0,69.0
2663,1,54045,Note_on_c,0,74.0,90.0
2664,1,54062,Note_on_c,0,65.0,59.0
2665,1,54111,Control_c,0,64.0,87.0
2666,1,54126,Control_c,0,64.0,56.0
2669,1,54173,Note_on_c,0,64.0,60.0
2670,1,54202,Control_c,0,64.0,59.0
2671,1,54218,Control_c,0,64.0,65.0
2673,1,54233,Control_c,0,64.0,71.0
2674,1,54238,Note_on_c,0,62.0,57.0
2675,1,54249,Control_c,0,64.0,86.0
2677,1,54264,Control_c,0,64.0,127.0
2679,1,54347,Note_on_c,0,74.0,69.0
2680,1,54397,Note_on_c,0,76.0,74.0
2681,1,54448,Note_on_c,0,77.0,84.0
2682,1,54454,Note_on_c,0,69.0,50.0
2683,1,54457,Note_on_c,0,65.0,48.0
2685,1,54460,Note_on_c,0,62.0,53.0
2687,1,54522,Control_c,0,64.0,74.0
2689,1,54598,Control_c,0,64.0,37.0
2691,1,54614,Control_c,0,64.0,63.0
2692,1,54628,Control_c,0,64.0,66.0
2695,1,54643,Control_c,0,64.0,73.0
2696,1,54659,Control_c,0,64.0,88.0
2697,1,54674,Control_c,0,64.0,127.0
2698,1,54827,Note_on_c,0,76.0,73.0
2699,1,54856,Note_on_c,0,64.0,50.0
2700,1,54859,Note_on_c,0,69.0,53.0
2701,1,54870,Note_on_c,0,60.0,44.0
2703,1,54896,Control_c,0,64.0,90.0
2704,1,54910,Control_c,0,64.0,57.0
2707,1,54972,Control_c,0,64.0,63.0
2709,1,54986,Control_c,0,64.0,68.0
2711,1,55001,Control_c,0,64.0,76.0
2713,1,55017,Control_c,0,64.0,101.0
2714,1,55032,Control_c,0,64.0,127.0
2715,1,55149,Note_on_c,0,58.0,55.0
2716,1,55187,Note_on_c,0,62.0,46.0
2717,1,55212,Note_on_c,0,76.0,67.0
2718,1,55213,Note_on_c,0,64.0,42.0
2719,1,55248,Note_on_c,0,67.0,58.0
2720,1,55272,Note_on_c,0,74.0,79.0
2721,1,55290,Control_c,0,64.0,71.0
2724,1,55350,Control_c,0,64.0,51.0
2726,1,55365,Control_c,0,64.0,65.0
2728,1,55381,Control_c,0,64.0,70.0
2730,1,55391,Note_on_c,0,73.0,73.0
2731,1,55395,Control_c,0,64.0,81.0
2733,1,55411,Control_c,0,64.0,108.0
2735,1,55426,Control_c,0,64.0,127.0
2736,1,55523,Note_on_c,0,74.0,77.0
2738,1,55576,Note_on_c,0,57.0,49.0
2739,1,55625,Note_on_c,0,61.0,45.0
2740,1,55644,Note_on_c,0,64.0,45.0
2741,1,55669,Note_on_c,0,76.0,71.0
2743,1,55678,Control_c,0,64.0,90.0
2744,1,55685,Note_on_c,0,67.0,46.0
2745,1,55694,Control_c,0,64.0,64.0
2747,1,55753,Control_c,0,64.0,22.0
2748,1,55769,Control_c,0,64.0,60.0
2749,1,55784,Control_c,0,64.0,65.0
2750,1,55799,Control_c,0,64.0,70.0
2754,1,55815,Control_c,0,64.0,82.0
2757,1,55829,Control_c,0,64.0,103.0
2758,1,55844,Control_c,0,64.0,127.0
2759,1,55971,Note_on_c,0,62.0,59.0
2760,1,56003,Note_on_c,0,65.0,66.0
2761,1,56028,Note_on_c,0,69.0,68.0
2762,1,56046,Note_on_c,0,77.0,82.0
2763,1,56056,Control_c,0,64.0,66.0
2766,1,56131,Control_c,0,64.0,62.0
2769,1,56147,Control_c,0,64.0,67.0
2770,1,56156,Note_on_c,0,76.0,86.0
2771,1,56161,Control_c,0,64.0,82.0
2772,1,56177,Control_c,0,64.0,127.0
2774,1,56273,Note_on_c,0,77.0,88.0
2776,1,56315,Note_on_c,0,58.0,61.0
2777,1,56338,Note_on_c,0,62.0,62.0
2778,1,56356,Note_on_c,0,64.0,61.0
2779,1,56382,Control_c,0,64.0,70.0
2780,1,56391,Note_on_c,0,79.0,86.0
2781,1,56392,Note_on_c,0,67.0,63.0
2784,1,56474,Control_c,0,64.0,62.0
2787,1,56489,Control_c,0,64.0,66.0
2789,1,56505,Control_c,0,64.0,71.0
2791,1,56507,Note_on_c,0,77.0,82.0
2792,1,56520,Control_c,0,64.0,82.0
2794,1,56536,Control_c,0,64.0,99.0
2795,1,56550,Control_c,0,64.0,127.0
2796,1,56631,Note_on_c,0,76.0,78.0
2798,1,56692,Note_on_c,0,57.0,53.0
2799,1,56715,Note_on_c,0,64.0,49.0
2800,1,56718,Note_on_c,0,61.0,53.0
2802,1,56748,Control_c,0,64.0,69.0
2803,1,56748,Note_on_c,0,67.0,67.0
2804,1,56751,Note_on_c,0,74.0,85.0
2808,1,56808,Control_c,0,64.0,37.0
2809,1,56824,Control_c,0,64.0,65.0
2811,1,56839,Control_c,0,64.0,71.0
2813,1,56855,Control_c,0,64.0,87.0
2814,1,56863,Note_on_c,0,73.0,81.0
2816,1,56870,Control_c,0,64.0,127.0
2817,1,56983,Note_on_c,0,74.0,83.0
2819,1,57071,Note_on_c,0,57.0,60.0
2820,1,57096,Note_on_c,0,61.0,62.0
2821,1,57105,Control_c,0,64.0,86.0
2822,1,57108,Note_on_c,0,64.0,62.0
2823,1,57120,Control_c,0,64.0,35.0
2824,1,57123,Note_on_c,0,67.0,72.0
2825,1,57133,Note_on_c,0,76.0,88.0
2828,1,57196,Control_c,0,64.0,59.0
2830,1,57212,Control_c,0,64.0,67.0
2834,1,57228,Control_c,0,64.0,76.0
2835,1,57242,Control_c,0,64.0,103.0
2836,1,57255,Note_on_c,0,77.0,82.0
2837,1,57258,Control_c,0,64.0,127.0
2839,1,57355,Note_on_c,0,79.0,88.0
2841,1,57447,Note_on_c,0,62.0,64.0
2842,1,57469,Note_on_c,0,65.0,67.0
2843,1,57484,Note_on_c,0,77.0,89.0
2844,1,57485,Control_c,0,64.0,65.0
2845,1,57485,Note_on_c,0,69.0,80.0
2848,1,57561,Control_c,0,64.0,62.0
2850,1,57576,Control_c,0,64.0,67.0
2854,1,57591,Control_c,0,64.0,75.0
2855,1,57594,Note_on_c,0,79.0,89.0
2856,1,57606,Control_c,0,64.0,93.0
2857,1,57622,Control_c,0,64.0,127.0
2858,1,57702,Note_on_c,0,81.0,92.0
2860,1,57785,Note_on_c,0,58.0,65.0
2861,1,57805,Note_on_c,0,62.0,67.0
2862,1,57825,Note_on_c,0,64.0,73.0
2863,1,57825,Note_on_c,0,79.0,93.0
2864,1,57827,Control_c,0,64.0,68.0
2865,1,57836,Note_on_c,0,67.0,81.0
2868,1,57903,Control_c,0,64.0,51.0
2869,1,57918,Control_c,0,64.0,65.0
2873,1,57933,Control_c,0,64.0,73.0
2875,1,57949,Control_c,0,64.0,97.0
2876,1,57949,Note_on_c,0,77.0,80.0
2877,1,57964,Control_c,0,64.0,127.0
2879,1,58059,Note_on_c,0,76.0,79.0
2882,1,58117,Note_on_c,0,58.0,56.0
2883,1,58154,Note_on_c,0,61.0,59.0
2884,1,58162,Control_c,0,64.0,76.0
2886,1,58183,Note_on_c,0,64.0,64.0
2887,1,58195,Note_on_c,0,74.0,84.0
2888,1,58196,Note_on_c,0,67.0,80.0
2889,1,58238,Control_c,0,64.0,61.0
2891,1,58253,Control_c,0,64.0,69.0
2892,1,58269,Control_c,0,64.0,91.0
2896,1,58284,Control_c,0,64.0,127.0
2897,1,58310,Note_on_c,0,73.0,76.0
2900,1,58426,Note_on_c,0,74.0,77.0
2901,1,58512,Control_c,0,64.0,91.0
2902,1,58527,Control_c,0,64.0,62.0
2903,1,58529,Note_on_c,0,57.0,80.0
2904,1,58538,Note_on_c,0,73.0,67.0
2909,1,58662,Note_on_c,0,69.0,58.0
2910,1,58793,Note_on_c,0,76.0,62.0
2912,1,58919,Note_on_c,0,81.0,95.0
2913,1,58933,Note_on_c,0,73.0,76.0
2917,1,59047,Note_on_c,0,69.0,66.0
2919,1,59162,Note_on_c,0,76.0,59.0
2920,1,59279,Note_on_c,0,70.0,63.0
2921,1,59281,Note_on_c,0,55.0,85.0
2925,1,59410,Note_on_c,0,67.0,69.0
2926,1,59528,Note_on_c,0,76.0,60.0
2928,1,59663,Note_on_c,0,82.0,99.0
2929,1,59669,Note_on_c,0,73.0,79.0
2932,1,59790,Note_on_c,0,67.0,65.0
2934,1,59901,Note_on_c,0,76.0,68.0
2937,1,60024,Note_on_c,0,53.0,84.0
2938,1,60031,Note_on_c,0,74.0,74.0
2940,1,60165,Note_on_c,0,69.0,66.0
2942,1,60273,Note_on_c,0,77.0,67.0
2944,1,60410,Note_on_c,0,81.0,103.0
2945,1,60415,Note_on_c,0,74.0,79.0
2948,1,60532,Note_on_c,0,69.0,68.0
2950,1,60645,Note_on_c,0,77.0,70.0
2953,1,60764,Note_on_c,0,76.0,72.0
2954,1,60771,Note_on_c,0,52.0,86.0
2956,1,60899,Note_on_c,0,69.0,70.0
2958,1,60998,Note_on_c,0,79.0,78.0
2960,1,61141,Note_on_c,0,76.0,78.0
2961,1,61142,Note_on_c,0,85.0,104.0
2964,1,61261,Note_on_c,0,69.0,71.0
2966,1,61361,Note_on_c,0,79.0,88.0
2968,1,61499,Note_on_c,0,50.0,77.0
2969,1,61500,Note_on_c,0,77.0,87.0
2972,1,61621,Note_on_c,0,76.0,86.0
2974,1,61730,Note_on_c,0,74.0,86.0
2976,1,61860,Note_on_c,0,81.0,100.0
2977,1,61875,Note_on_c,0,62.0,66.0
2980,1,61978,Note_on_c,0,65.0,72.0
2983,1,62098,Note_on_c,0,69.0,68.0
2984,1,62243,Note_on_c,0,46.0,92.0
2985,1,62250,Note_on_c,0,58.0,64.0
2988,1,62388,Note_on_c,0,62.0,63.0
2990,1,62504,Note_on_c,0,69.0,64.0
2993,1,62628,Note_on_c,0,79.0,95.0
2994,1,62634,Note_on_c,0,58.0,61.0
2997,1,62748,Note_on_c,0,62.0,65.0
2999,1,62868,Note_on_c,0,67.0,61.0
3000,1,63011,Note_on_c,0,45.0,88.0
3001,1,63012,Note_on_c,0,57.0,53.0
3005,1,63145,Note_on_c,0,62.0,57.0
3007,1,63263,Note_on_c,0,65.0,59.0
3008,1,63394,Note_on_c,0,57.0,53.0
3009,1,63397,Note_on_c,0,77.0,88.0
3012,1,63464,Control_c,0,67.0,12.0
3013,1,63479,Control_c,0,67.0,20.0
3015,1,63495,Control_c,0,67.0,29.0
3016,1,63501,Note_on_c,0,62.0,61.0
3017,1,63510,Control_c,0,67.0,36.0
3018,1,63525,Control_c,0,67.0,44.0
3019,1,63540,Control_c,0,67.0,52.0
3020,1,63555,Control_c,0,67.0,59.0
3021,1,63571,Control_c,0,67.0,67.0
3023,1,63586,Control_c,0,67.0,74.0
3024,1,63601,Control_c,0,67.0,80.0
3025,1,63617,Control_c,0,67.0,86.0
3026,1,63621,Note_on_c,0,65.0,60.0
3027,1,63632,Control_c,0,67.0,93.0
3028,1,63646,Control_c,0,67.0,97.0
3029,1,63662,Control_c,0,67.0,102.0
3030,1,63677,Control_c,0,67.0,104.0
3031,1,63693,Control_c,0,67.0,106.0
3032,1,63707,Control_c,0,67.0,107.0
3033,1,63722,Control_c,0,67.0,108.0
3034,1,63737,Control_c,0,67.0,108.0
3035,1,63752,Control_c,0,67.0,109.0
3037,1,63765,Note_on_c,0,55.0,52.0
3038,1,63766,Note_on_c,0,43.0,81.0
3039,1,63769,Control_c,0,67.0,110.0
3040,1,63784,Control_c,0,67.0,112.0
3041,1,63799,Control_c,0,67.0,114.0
3043,1,63815,Control_c,0,67.0,118.0
3044,1,63830,Control_c,0,67.0,120.0
3045,1,63844,Control_c,0,67.0,121.0
3046,1,63891,Control_c,0,67.0,120.0
3048,1,63906,Control_c,0,67.0,120.0
3049,1,63908,Note_on_c,0,61.0,54.0
3050,1,63929,Control_c,0,67.0,119.0
3051,1,63944,Control_c,0,67.0,119.0
3052,1,63974,Control_c,0,67.0,118.0
3054,1,64004,Control_c,0,67.0,118.0
3055,1,64029,Note_on_c,0,64.0,59.0
3056,1,64035,Control_c,0,67.0,117.0
3057,1,64096,Control_c,0,67.0,117.0
3058,1,64141,Control_c,0,67.0,116.0
3059,1,64155,Note_on_c,0,76.0,77.0
3060,1,64166,Note_on_c,0,55.0,53.0
3062,1,64186,Control_c,0,67.0,117.0
3065,1,64277,Control_c,0,67.0,117.0
3066,1,64289,Note_on_c,0,61.0,55.0
3067,1,64293,Control_c,0,67.0,118.0
3068,1,64307,Control_c,0,67.0,119.0
3069,1,64338,Control_c,0,67.0,119.0
3071,1,64369,Control_c,0,67.0,120.0
3072,1,64384,Control_c,0,67.0,120.0
3073,1,64390,Note_on_c,0,64.0,58.0
3074,1,64399,Control_c,0,67.0,121.0
3075,1,64520,Control_c,0,67.0,120.0
3076,1,64528,Note_on_c,0,41.0,69.0
3077,1,64539,Note_on_c,0,53.0,56.0
3080,1,64613,Control_c,0,67.0,119.0
3081,1,64628,Control_c,0,67.0,118.0
3082,1,64643,Control_c,0,67.0,117.0
3083,1,64659,Control_c,0,67.0,116.0
3085,1,64660,Note_on_c,0,57.0,52.0
3086,1,64696,Control_c,0,67.0,116.0
3087,1,64726,Control_c,0,67.0,115.0
3088,1,64742,Control_c,0,67.0,115.0
3090,1,64772,Control_c,0,67.0,114.0
3091,1,64792,Note_on_c,0,64.0,49.0
3092,1,64833,Control_c,0,67.0,114.0
3093,1,64864,Control_c,0,67.0,113.0
3094,1,64930,Note_on_c,0,74.0,75.0
3096,1,64936,Note_on_c,0,53.0,49.0
3098,1,65016,Control_c,0,67.0,114.0
3100,1,65030,Control_c,0,67.0,114.0
3101,1,65045,Control_c,0,67.0,115.0
3102,1,65048,Note_on_c,0,57.0,53.0
3103,1,65061,Control_c,0,67.0,115.0
3104,1,65076,Control_c,0,67.0,116.0
3105,1,65092,Control_c,0,67.0,117.0
3106,1,65106,Control_c,0,67.0,117.0
3107,1,65121,Control_c,0,67.0,118.0
3109,1,65137,Control_c,0,67.0,118.0
3110,1,65151,Control_c,0,67.0,119.0
3111,1,65166,Control_c,0,67.0,119.0
3112,1,65168,Note_on_c,0,62.0,55.0
3113,1,65313,Note_on_c,0,40.0,63.0
3114,1,65314,Note_on_c,0,52.0,48.0
3116,1,65335,Control_c,0,67.0,119.0
3118,1,65381,Control_c,0,67.0,118.0
3119,1,65396,Control_c,0,67.0,118.0
3120,1,65412,Control_c,0,67.0,117.0
3121,1,65427,Control_c,0,67.0,116.0
3123,1,65442,Control_c,0,67.0,115.0
3124,1,65442,Note_on_c,0,55.0,52.0
3125,1,65465,Control_c,0,67.0,115.0
3126,1,65480,Control_c,0,67.0,114.0
3127,1,65541,Control_c,0,67.0,114.0
3129,1,65556,Control_c,0,67.0,113.0
3130,1,65572,Control_c,0,67.0,113.0
3131,1,65573,Note_on_c,0,62.0,54.0
3133,1,65729,Note_on_c,0,52.0,48.0
3134,1,65730,Note_on_c,0,73.0,72.0
3137,1,65830,Control_c,0,67.0,113.0
3138,1,65842,Note_on_c,0,55.0,48.0
3139,1,65861,Control_c,0,67.0,114.0
3140,1,65875,Control_c,0,67.0,114.0
3141,1,65891,Control_c,0,67.0,115.0
3142,1,65921,Control_c,0,67.0,115.0
3143,1,65937,Control_c,0,67.0,116.0
3145,1,65966,Control_c,0,67.0,116.0
3146,1,65968,Note_on_c,0,61.0,58.0
3148,1,66102,Control_c,0,67.0,116.0
3149,1,66132,Control_c,0,67.0,115.0
3150,1,66229,Note_on_c,0,50.0,45.0
3151,1,66231,Control_c,0,67.0,115.0
3152,1,66246,Note_on_c,0,38.0,56.0
3153,1,66262,Control_c,0,64.0,40.0
3154,1,66262,Control_c,0,67.0,114.0
3155,1,66277,Control_c,0,64.0,63.0
3156,1,66277,Control_c,0,67.0,114.0
3158,1,66293,Control_c,0,64.0,67.0
3159,1,66293,Control_c,0,67.0,113.0
3161,1,66307,Control_c,0,64.0,78.0
3162,1,66307,Control_c,0,67.0,112.0
3163,1,66322,Control_c,0,64.0,127.0
3164,1,66322,Control_c,0,67.0,110.0
3165,1,66338,Control_c,0,67.0,107.0
3166,1,66353,Control_c,0,67.0,104.0
3167,1,66368,Control_c,0,67.0,98.0
3168,1,66383,Control_c,0,67.0,91.0
3169,1,66398,Control_c,0,67.0,82.0
3170,1,66414,Control_c,0,67.0,69.0
3171,1,66429,Control_c,0,67.0,56.0
3172,1,66444,Control_c,0,67.0,43.0
3173,1,66460,Control_c,0,67.0,33.0
3174,1,66475,Control_c,0,67.0,27.0
3175,1,66491,Control_c,0,67.0,24.0
3176,1,66505,Control_c,0,67.0,20.0
3177,1,66520,Control_c,0,67.0,11.0
3179,1,66799,Note_on_c,0,77.0,75.0
3180,1,66857,Note_on_c,0,79.0,82.0
3182,1,66884,Control_c,0,64.0,74.0
3183,1,66884,Note_on_c,0,81.0,86.0
3186,1,67328,Note_on_c,0,79.0,81.0
3188,1,67474,Note_on_c,0,77.0,88.0
3190,1,67592,Note_on_c,0,76.0,89.0
3191,1,67625,Note_on_c,0,58.0,52.0
3193,1,67670,Note_on_c,0,62.0,55.0
3194,1,67696,Note_on_c,0,64.0,58.0
3195,1,67730,Note_on_c,0,74.0,88.0
3196,1,67738,Note_on_c,0,67.0,75.0
3198,1,67858,Control_c,0,64.0,31.0
3199,1,67867,Note_on_c,0,73.0,87.0
3200,1,67874,Control_c,0,64.0,60.0
3201,1,67890,Control_c,0,64.0,66.0
3203,1,67905,Control_c,0,64.0,76.0
3204,1,67919,Control_c,0,64.0,127.0
3209,1,67985,Note_on_c,0,74.0,92.0
3212,1,68175,Note_on_c,0,57.0,50.0
3213,1,68209,Note_on_c,0,61.0,50.0
3214,1,68223,Note_on_c,0,64.0,50.0
3215,1,68229,Note_on_c,0,74.0,76.0
3216,1,68241,Note_on_c,0,67.0,57.0
3217,1,68269,Control_c,0,64.0,90.0
3218,1,68281,Note_on_c,0,73.0,75.0
3220,1,68284,Control_c,0,64.0,81.0
3221,1,68300,Control_c,0,64.0,78.0
3222,1,68315,Control_c,0,64.0,75.0
3223,1,68331,Control_c,0,64.0,68.0
3224,1,68333,Note_on_c,0,74.0,71.0
3226,1,68346,Control_c,0,64.0,58.0
3228,1,68389,Note_on_c,0,73.0,73.0
3230,1,68498,Control_c,0,67.0,14.0
3231,1,68513,Control_c,0,67.0,24.0
3232,1,68533,Control_c,0,67.0,32.0
3233,1,68549,Control_c,0,64.0,62.0
3234,1,68549,Control_c,0,67.0,41.0
3235,1,68564,Control_c,0,64.0,66.0
3236,1,68564,Control_c,0,67.0,48.0
3237,1,68579,Control_c,0,64.0,76.0
3238,1,68579,Control_c,0,67.0,58.0
3240,1,68594,Control_c,0,64.0,102.0
3241,1,68594,Control_c,0,67.0,68.0
3242,1,68609,Control_c,0,64.0,127.0
3243,1,68609,Control_c,0,67.0,78.0
3244,1,68625,Control_c,0,67.0,88.0
3245,1,68640,Control_c,0,67.0,98.0
3246,1,68656,Control_c,0,67.0,111.0
3247,1,68670,Control_c,0,67.0,123.0
3248,1,68686,Control_c,0,67.0,127.0
3249,1,68915,Note_on_c,0,78.0,58.0
3250,1,68952,Note_on_c,0,79.0,73.0
3252,1,68975,Control_c,0,64.0,102.0
3255,1,68990,Control_c,0,64.0,71.0
3257,1,69005,Control_c,0,64.0,35.0
3258,1,69009,Note_on_c,0,81.0,69.0
3262,1,69450,Note_on_c,0,78.0,56.0
3264,1,69595,Note_on_c,0,76.0,60.0
3267,1,69726,Note_on_c,0,74.0,61.0
3268,1,69757,Note_on_c,0,50.0,28.0
3269,1,69769,Note_on_c,0,54.0,36.0
3270,1,69795,Note_on_c,0,57.0,35.0
3271,1,69840,Note_on_c,0,62.0,50.0
3272,1,69843,Note_on_c,0,60.0,42.0
3273,1,69868,Note_on_c,0,72.0,59.0
3275,1,69955,Control_c,0,64.0,35.0
3277,1,69970,Control_c,0,64.0,60.0
3279,1,69986,Control_c,0,64.0,65.0
3281,1,70001,Control_c,0,64.0,70.0
3282,1,70006,Note_on_c,0,70.0,61.0
3283,1,70016,Control_c,0,64.0,81.0
3285,1,70031,Control_c,0,64.0,119.0
3286,1,70046,Control_c,0,64.0,127.0
3289,1,70122,Note_on_c,0,69.0,59.0
3292,1,70272,Note_on_c,0,55.0,44.0
3293,1,70307,Note_on_c,0,72.0,66.0
3294,1,70313,Note_on_c,0,58.0,46.0
3295,1,70328,Control_c,0,64.0,122.0
3296,1,70344,Control_c,0,64.0,92.0
3298,1,70359,Control_c,0,64.0,81.0
3299,1,70359,Note_on_c,0,62.0,48.0
3300,1,70367,Note_on_c,0,70.0,65.0
3301,1,70373,Control_c,0,64.0,73.0
3302,1,70389,Control_c,0,64.0,70.0
3303,1,70404,Control_c,0,64.0,67.0
3305,1,70420,Control_c,0,64.0,63.0
3306,1,70424,Note_on_c,0,72.0,59.0
3308,1,70472,Note_on_c,0,70.0,66.0
3310,1,70556,Control_c,0,64.0,46.0
3311,1,70571,Control_c,0,64.0,64.0
3312,1,70586,Control_c,0,64.0,68.0
3314,1,70601,Control_c,0,64.0,76.0
3315,1,70617,Control_c,0,64.0,87.0
3316,1,70631,Control_c,0,64.0,107.0
3317,1,70646,Control_c,0,64.0,127.0
3321,1,70882,Note_on_c,0,76.0,72.0
3322,1,70910,Note_on_c,0,77.0,83.0
3323,1,70927,Control_c,0,64.0,73.0
3326,1,70952,Note_on_c,0,79.0,89.0
3328,1,71049,Control_c,0,67.0,126.0
3329,1,71065,Control_c,0,67.0,126.0
3330,1,71080,Control_c,0,67.0,125.0
3331,1,71142,Control_c,0,67.0,123.0
3332,1,71157,Control_c,0,67.0,120.0
3333,1,71171,Control_c,0,67.0,116.0
3334,1,71187,Control_c,0,67.0,113.0
3335,1,71202,Control_c,0,67.0,112.0
3336,1,71218,Control_c,0,67.0,110.0
3337,1,71233,Control_c,0,67.0,106.0
3338,1,71248,Control_c,0,67.0,100.0
3339,1,71264,Control_c,0,67.0,92.0
3340,1,71279,Control_c,0,67.0,85.0
3341,1,71293,Control_c,0,67.0,78.0
3342,1,71309,Control_c,0,67.0,75.0
3343,1,71324,Control_c,0,67.0,74.0
3344,1,71346,Note_on_c,0,76.0,67.0
3345,1,71369,Control_c,0,64.0,42.0
3346,1,71385,Control_c,0,64.0,65.0
3347,1,71385,Control_c,0,67.0,74.0
3349,1,71400,Control_c,0,64.0,75.0
3350,1,71415,Control_c,0,64.0,127.0
3351,1,71445,Control_c,0,67.0,75.0
3353,1,71483,Note_on_c,0,74.0,77.0
3354,1,71490,Control_c,0,67.0,74.0
3356,1,71566,Control_c,0,67.0,75.0
3357,1,71600,Note_on_c,0,72.0,69.0
3359,1,71650,Control_c,0,67.0,74.0
3360,1,71718,Note_on_c,0,72.0,69.0
3361,1,71726,Control_c,0,64.0,74.0
3362,1,71737,Note_on_c,0,62.0,64.0
3363,1,71741,Note_on_c,0,67.0,55.0
